system:index,CEC,IntraVarMaxTemp,IntraVarPPT,MAP,MAPVariance,MAT,MATMax,MatMaxVar,PPTSeasonality,SIF2015_mean,Sand,WaterTableDepth,constant,mcwd2015,ppt2015_mean,temp2015_mean,Long,Lat
598,15,1.209104387,108.4330144,2376.05098,206.687355,298.7829,307.67212,0.398831223,0.398885273,-0.57908004,34,-4.741825,0,0,-0.190161226,1.434531633,-72.53895919,-6.51278581
599,14,1.207172341,106.6651836,2407.952072,204.5718451,298.75293,307.55157,0.463506946,0.39998792,-1.086696613,34,-5.31857,0,0,-0.172871976,1.642623792,-72.08980155,-6.51278581
600,15,1.225625966,108.4319676,2472.465892,269.5438494,298.6868,307.49182,0.482711039,0.410361414,-1.050733899,34,-4.96926,0,0,0.128570616,1.455062165,-71.64064391,-6.51278581
601,14,1.116098129,114.9585806,2567.765276,319.8152266,298.65076,307.29907,0.429638371,0.411451811,-0.574766185,34,-5.320553,0,0,-0.10664246,1.165043346,-71.19148627,-6.51278581
602,15,0.989110612,120.3750641,2652.445771,334.6400602,298.63647,307.2054,0.402243424,0.431882565,-1.20114654,35,-5.88756,0,0,-0.142621146,1.273425178,-70.74232862,-6.51278581
603,15,0.961698357,125.2697181,2651.451261,257.1753386,298.6242,307.09055,0.416608751,0.455484731,-1.613250315,36,-5.913248,0,0,-0.280645228,1.316643044,-70.29317098,-6.51278581
604,14,0.970594285,135.9799687,2662.973906,296.3294348,298.71756,306.8732,0.39816107,0.461578927,-0.987386417,37,-3.3705797,0,0,0.077333969,1.290824313,-69.84401334,-6.51278581
605,13,0.96900227,130.1224112,2657.10969,369.7372589,298.96725,306.69296,0.357802648,0.448210198,-1.228523568,30,-3.1504097,0,0,-0.27140258,1.500851898,-69.3948557,-6.51278581
606,17,1.001242044,139.8731466,2852.111958,343.9635642,299.00305,306.69492,0.393304117,0.432991235,-0.783102296,35,-4.1313224,0,0,-0.47000434,1.41679891,-68.94569806,-6.51278581
607,14,1.082642622,140.1300806,2835.703511,310.9977973,299.06146,306.89078,0.352556919,0.436398688,-1.485180479,29,-5.348975,0,0,-0.203496003,1.535612128,-68.49654041,-6.51278581
608,24,1.161304786,138.5510361,2847.67251,286.1654442,299.06946,307.23764,0.332089202,0.426596837,-1.485180479,33,-4.299018,0,0,-0.236681232,1.590729574,-68.04738277,-6.51278581
609,17,1.347364814,136.4472311,2733.441359,298.9201603,299.04443,307.55237,0.399620611,0.459376875,-0.867687631,36,-3.3562434,0,0,-0.321337407,1.882128835,-67.59822513,-6.51278581
610,18,1.41879693,138.4457366,2688.448949,273.4890303,299.06055,307.62808,0.42593807,0.480687908,-1.690281771,36,-3.7033415,0,0,-0.833911911,1.778675336,-67.14906749,-6.51278581
611,18,1.361407403,132.4635296,2454.850863,192.3982528,299.1219,307.5501,0.472992935,0.504133501,-0.637155425,35,-3.5420637,0,0.408248303,-0.490824023,1.710532498,-66.69990985,-6.51278581
612,17,1.367094115,134.5385075,2504.726089,204.9898198,299.19348,307.54333,0.438581978,0.496260978,-0.869147322,33,-3.8141046,0,0,-0.494510048,1.719135617,-66.2507522,-6.51278581
613,19,1.223403295,133.3464253,2507.232542,143.4965212,299.2341,307.27225,0.330653239,0.491857205,-1.778621972,28,-3.708964,0,0.40824829,-0.281451752,1.448634738,-65.80159456,-6.51278581
614,18,1.249274991,135.8744085,2542.480014,97.09720518,299.29547,307.34555,0.293665725,0.490689708,-1.413996136,25,-2.822961,0,0.40824829,0.097137635,1.267067271,-65.35243692,-6.51278581
615,17,1.304075843,130.2387609,2419.430971,192.263906,299.40546,307.3057,0.306550387,0.499261698,-2.901502693,23,-1.9976587,0,0.408248285,-0.03318247,1.129070115,-64.90327928,-6.51278581
616,16,1.199841861,121.5688728,2372.620807,143.3387686,299.62344,307.22287,0.285239098,0.469222947,-1.628098604,24,-1.2125074,0,0.408248282,-0.663999835,1.474942861,-64.45412164,-6.51278581
617,15,1.271285295,124.6645984,2415.335792,169.1165209,299.54877,307.46506,0.306938718,0.479475958,-1.628098604,22,-2.1759427,0,-22.88115381,-0.748617175,1.534551191,-64.00496399,-6.51278581
618,15,1.563799406,132.0546643,2398.464702,229.1952059,299.40686,307.91965,0.28783353,0.49929874,-0.407496301,20,-2.3452942,0,-45.40528294,-0.827847331,1.335232435,-63.55580635,-6.51278581
619,15,1.507707376,129.2813006,2469.859274,266.7935594,299.43625,308.0155,0.368582398,0.486490459,-0.79289888,19,-2.0703812,0,0,-1.413697001,1.552496977,-63.10664871,-6.51278581
620,15,1.577986161,133.202137,2482.694479,236.844889,299.57214,308.0026,0.3195825,0.500961458,-1.356613139,18,-2.737809,0,-2.814155187,-1.425280988,1.65210673,-62.65749107,-6.51278581
621,12,1.330305897,142.2151154,2601.017783,292.1516758,299.787,307.06604,0.243510472,0.499573569,-1.265964913,22,-2.5869257,0,0.393006715,-1.280399544,1.713181269,-62.20833343,-6.51278581
622,14,1.453646399,139.4068949,2607.74798,252.1714294,299.6577,307.3387,0.344645807,0.496209758,-0.83486171,33,-3.233893,0,0,-1.26543389,1.820892689,-61.75917578,-6.51278581
623,14,1.669549971,144.5869893,2770.314209,271.1094809,299.5149,307.75275,0.386962242,0.478493116,-1.075517155,38,-3.016122,0,0,-1.125237481,1.564439698,-61.31001814,-6.51278581
624,15,1.730123135,154.7505059,2740.728528,313.1626692,299.49756,307.7798,0.386314208,0.534414005,0.207361682,40,-4.315592,0,0.408248302,-1.048609219,1.850268398,-60.8608605,-6.51278581
625,12,1.289419299,155.7557685,2819.241628,292.2385925,299.58026,307.04877,0.394467745,0.53005371,-2.007159878,37,-3.9823449,0,0,-1.37905607,1.836917016,-60.41170286,-6.51278581
626,12,1.788190737,161.2272271,2763.639118,289.7622488,299.39996,307.85355,0.555906785,0.574243863,-1.856493608,32,-6.5953918,0,-27.15166187,-1.117532093,1.800315259,-59.96254521,-6.51278581
627,12,2.03418457,161.9384789,2715.012461,280.4834672,299.67725,308.0537,0.592835996,0.586028704,-1.856493608,35,-8.394844,0,-2.746265389,-0.775232377,1.558104083,-59.51338757,-6.51278581
628,13,2.262492832,158.9463624,2716.22493,280.3417057,299.8002,308.33807,0.573095186,0.575724627,-2.125409547,34,-11.231539,0,-3.626116238,-1.216839747,1.660930688,-59.06422993,-6.51278581
629,12,2.315782173,152.5156951,2618.511463,298.9683148,300.0785,308.1266,0.545065191,0.554234172,0.166030089,37,-9.283977,0,0,-1.357109883,1.717129126,-58.61507229,-6.51278581
630,11,2.022250048,154.3203567,2563.262913,221.2594752,300.26065,307.86584,0.576215996,0.568757916,-1.049916538,39,-6.207221,0,0,-1.44044164,2.171946581,-58.16591465,-6.51278581
631,13,1.716631016,160.6675715,2694.192449,323.6214299,299.98038,307.6337,0.571023429,0.560918726,-1.441946166,39,-11.643241,0,0,-1.458308547,2.385668601,-57.716757,-6.51278581
632,13,1.650953045,161.9794629,2782.687361,254.4904699,299.6969,307.73956,0.573947506,0.565588247,-1.136207575,41,-13.589284,0,0,-1.357155434,2.661236929,-57.26759936,-6.51278581
633,13,1.945337882,155.2384787,2668.699086,257.1617264,299.21677,307.83752,0.595386676,0.547707736,-1.537219855,41,-14.738728,0,0,-1.503797503,2.939544638,-56.81844172,-6.51278581
634,14,1.982830977,145.0826358,2408.708664,248.4752479,299.10275,307.52448,0.601269234,0.560414593,-0.664516764,41,-10.715302,0,-34.28134499,-1.521513666,2.877301018,-56.36928408,-6.51278581
635,14,1.79443849,142.5218429,2439.232725,250.0994223,299.19272,307.6476,0.593776841,0.541378455,0.303717317,41,-10.717359,0,-5.78954761,-1.540170793,2.810440513,-55.92012644,-6.51278581
636,12,1.859226853,143.1956793,2290.433439,293.3538951,299.13882,307.41544,0.513481111,0.561037108,-0.650698846,42,-8.355099,0,0.236259221,-1.259151896,2.780303317,-55.02181115,-6.51278581
637,12,1.787651779,139.556783,2275.107518,270.4802721,299.24106,307.23007,0.482606315,0.532119544,-0.770835837,44,-9.0517025,0,-2.674428009,-1.42460785,2.798501608,-54.57265351,-6.51278581
638,12,1.75020863,134.7044611,2329.782094,313.9795862,299.2808,306.97134,0.448305225,0.519100816,-1.670444971,49,-8.242013,0,0.247401726,-1.621327985,2.770748135,-54.12349587,-6.51278581
639,11,1.711553349,129.5369194,2287.680238,297.9659003,298.807,306.5792,0.443589804,0.512084242,-2.0032675,41,-11.876967,0,0,-1.312154632,2.959751258,-53.67433823,-6.51278581
640,11,1.718635623,127.9376801,2293.594838,275.420053,298.73892,306.49863,0.449374179,0.49979308,-2.689822919,40,-9.411463,0,0.408248301,-1.337949692,2.866559316,-53.22518058,-6.51278581
641,13,1.28634889,107.7691684,1770.872258,263.9453831,298.67477,306.021,0.515368316,0.547417577,-2.753164226,38,-10.568224,0,-431.8822798,-2.025985555,2.406829456,-50.53023473,-6.51278581
642,12,1.275170146,107.5047716,1670.544911,313.1522724,298.67188,305.57037,0.497894607,0.577469679,-2.840498774,39,-12.796921,0,-35.45176541,-2.039930548,2.61625229,-50.08107709,-6.51278581
643,30,0.915446163,46.33157666,1292.2308,130.7438352,288.3019,295.71823,0.274882838,0.233986695,-0.965166193,40,-41.637627,0,-3.320644014,-0.773135094,1.21507884,-77.47969326,-6.063628168
644,20,0.722144527,71.73949056,1959.074887,185.9712605,293.85706,301.9257,0.318912025,0.239035904,-1.345539134,38,-19.659641,0,-21.89005354,-0.394100369,1.046722197,-76.58137797,-6.063628168
645,14,0.912693824,82.28881567,2205.211866,118.5522867,299.20364,307.29916,0.329667685,0.266495618,-0.707144395,40,-10.155672,0,0,-0.45964184,1.465685167,-75.68306269,-6.063628168
646,12,0.956685804,86.3219683,2280.880369,130.3349644,299.365,307.5346,0.395508763,0.287606649,-1.610277787,30,-4.3969173,0,0.408248281,-0.602362236,1.525960368,-75.23390505,-6.063628168
647,15,0.906213086,91.44630113,2203.709628,274.6199599,299.71063,307.2888,0.369929294,0.287827864,-0.94207989,33,-4.653701,0,0,-0.66586676,1.650318796,-74.7847474,-6.063628168
648,15,1.05736628,98.197382,2385.923171,358.4106931,299.5816,308.1488,0.409671894,0.275517004,-0.55416921,34,-1.7826476,0,0,-0.614691041,1.659022479,-74.33558976,-6.063628168
649,16,1.011594587,94.90160138,2448.559836,242.7597375,299.21655,308.1792,0.337231008,0.297056565,-2.232644846,32,-4.478288,0,0,-0.776737303,1.855660762,-73.88643212,-6.063628168
650,15,1.054457267,97.24904043,2633.247489,290.6782383,298.9423,307.90472,0.352881233,0.315831428,-1.582089222,29,-4.489917,0,0,-0.693907433,1.881502049,-73.43727448,-6.063628168
651,15,1.12013414,102.0194944,2582.615319,284.2640723,298.81058,307.72028,0.332856113,0.349371454,-1.212547706,32,-4.527945,0,0,-0.399445793,2.048484878,-72.98811683,-6.063628168
652,14,1.110391849,103.0253867,2553.750002,263.3079557,298.79694,307.6534,0.380102049,0.362298381,-1.212547706,31,-4.488319,0,0,-0.484654508,1.791242174,-72.53895919,-6.063628168
653,13,1.227366461,102.1148745,2560.052506,299.7497098,298.83475,307.7763,0.452472781,0.360767982,-1.640534675,30,-4.2364287,0,0,-0.644827515,2.008996185,-72.08980155,-6.063628168
654,14,1.209142266,107.3910945,2677.73261,308.6071561,298.72058,307.5545,0.422926839,0.357072146,-1.044394331,31,-4.6198997,0,0,-0.309468329,1.190901396,-71.64064391,-6.063628168
655,15,1.151089835,119.5385497,2763.731451,252.1408512,298.68475,307.35904,0.410409386,0.379244295,-2.391016682,33,-5.7262216,0,0,-0.330807972,1.16202926,-71.19148627,-6.063628168
656,13,1.137333808,120.2795983,2724.521541,240.6600608,298.6929,307.3613,0.486231639,0.402132383,-1.850930067,35,-5.166548,0,0,-0.371907076,1.273560214,-70.74232862,-6.063628168
657,15,0.992070625,122.000084,2766.782695,292.5270715,298.64896,307.19583,0.422726871,0.398429188,-0.763381969,37,-5.6111245,0,0,-0.184270279,1.423385828,-70.29317098,-6.063628168
658,15,1.005174426,130.3830351,2875.719439,301.8099262,298.5337,307.0025,0.444447756,0.401299176,-1.523760978,35,-2.917663,0,0,-0.292900673,1.169755398,-69.84401334,-6.063628168
659,15,1.067809708,128.4851911,2878.939919,247.3703386,298.707,307.2096,0.410111481,0.395626211,-1.01125769,35,-3.218914,0,0,-0.523288665,1.188494254,-69.3948557,-6.063628168
660,17,1.14617665,133.1111904,2963.538118,183.4306186,298.71313,307.24097,0.41444019,0.395660022,-1.043503841,38,-5.0159016,0,0,-0.239127839,1.273625071,-68.94569806,-6.063628168
661,16,1.267031332,135.8963008,2933.970747,213.1200759,298.84323,307.34863,0.43418661,0.426975069,-1.063486738,38,-4.7066007,0,0,-0.425526096,1.418423343,-68.49654041,-6.063628168
662,16,1.280089079,136.1521642,2887.816118,206.0935249,298.96475,307.48444,0.439397154,0.421991728,-1.063486738,39,-4.3067136,0,0,-0.477958024,1.253780265,-68.04738277,-6.063628168
663,18,1.074591179,130.7335123,2911.699253,249.8754568,299.24432,306.81143,0.356629047,0.393349242,-1.264318448,42,-3.2635632,0,0,0.03985751,1.55056092,-67.59822513,-6.063628168
664,19,1.300319763,132.971067,2860.647917,339.3329265,299.01825,307.59534,0.432546026,0.424035541,-0.703821647,39,-3.6024387,0,0,-0.117062748,1.718201195,-67.14906749,-6.063628168
665,16,1.448820973,139.7190418,2689.152839,215.4235683,299.10458,307.637,0.40393347,0.45586253,-1.82467997,39,-3.0860422,0,0,-0.821476356,1.557421917,-66.69990985,-6.063628168
666,18,1.423023363,137.7085395,2661.484036,209.27492,299.09857,307.55835,0.405217043,0.452718857,-1.072085132,36,-3.2577453,0,0,-0.715895759,1.527057305,-66.2507522,-6.063628168
667,17,1.497691238,131.0696767,2594.391853,156.6814821,299.16626,307.60013,0.344656601,0.466099771,0.032158609,33,-2.9755476,0,0,-0.535947618,1.285879153,-65.80159456,-6.063628168
668,17,1.406277052,125.7977151,2569.626327,139.492889,299.26556,307.73746,0.32758719,0.457689022,-1.306845055,29,-3.4992309,0,0.408248307,-0.831113701,1.191467264,-65.35243692,-6.063628168
669,16,1.42211491,127.3993023,2461.538859,202.6805082,299.46304,308.10217,0.341813512,0.465851242,-0.75742328,22,-3.0220723,0,0,-0.878219049,1.19421593,-64.90327928,-6.063628168
670,16,1.208768387,126.3767943,2462.298566,193.2012484,299.7833,307.42975,0.298981608,0.46590389,-1.764168453,18,-1.767898,0,0.408248301,-0.905884896,1.543556983,-64.45412164,-6.063628168
671,16,1.236207652,132.602363,2531.933067,162.3256869,299.68137,307.6162,0.304674696,0.486363142,-1.764168453,18,-2.2024002,0,0,-0.821118089,1.462175526,-64.00496399,-6.063628168
672,16,1.338645019,129.4134912,2483.302508,175.6421286,299.5141,307.81885,0.297732286,0.475600131,-0.690358284,16,-2.2782073,0,0.43505286,-0.594785867,1.400007963,-63.55580635,-6.063628168
673,15,1.398851156,132.9662348,2582.749434,182.1679098,299.6117,307.8564,0.296843269,0.481725938,-0.611117767,16,-1.9925113,0,-34.89405386,-1.218360841,1.552369073,-63.10664871,-6.063628168
674,13,1.519611745,137.9600905,2631.338078,253.8213183,299.41025,307.92194,0.314308117,0.504506948,-0.042952684,18,-2.2879658,0,0.408248274,-1.228841066,1.555039,-62.65749107,-6.063628168
675,13,1.310315674,138.0075766,2566.565728,236.0461975,299.52975,307.31488,0.2898834,0.493561947,-1.265021186,21,-2.0123973,0,0,-0.819951324,1.666594632,-62.20833343,-6.063628168
676,11,1.255802124,138.2762773,2561.309522,257.5894702,299.6894,306.83243,0.245269628,0.497206271,-0.476578083,18,-3.5054278,0,0,-0.775105621,1.640345947,-61.75917578,-6.063628168
677,14,1.276503341,145.4811751,2773.899243,268.6234363,299.6164,306.83356,0.296904084,0.488801347,-0.788893558,38,-3.2292848,0,0,-0.943749157,1.480675595,-61.31001814,-6.063628168
678,13,1.603122745,149.3273018,2758.578624,326.8392014,299.50995,307.6758,0.367689125,0.510006161,-0.037544674,39,-3.392682,0,-3.765764606,-1.135350624,1.749717053,-60.8608605,-6.063628168
679,13,1.544740315,143.0037527,2751.033957,289.5588467,299.55865,307.81967,0.43893018,0.496342049,-0.945347877,34,-3.0965457,0,0,-1.19538869,1.801216706,-60.41170286,-6.063628168
680,13,1.565847666,151.0253306,2810.677569,305.4560326,299.65173,307.51428,0.477572583,0.520158434,-1.471408168,34,-3.8704476,0,-1.978619523,-0.779318795,1.671141372,-59.96254521,-6.063628168
681,12,1.729507998,148.1581203,2750.032117,312.4565687,299.52002,307.93686,0.531124031,0.525268389,-1.471408168,33,-7.097279,0,-1.742084979,-0.961346034,1.797456451,-59.51338757,-6.063628168
682,12,1.910282439,147.1655421,2799.921702,397.5896379,299.64365,308.24042,0.581178755,0.493456916,-1.856003521,35,-10.366194,0,0,-1.375712404,1.88917685,-59.06422993,-6.063628168
683,12,2.064982549,143.4887243,2640.796665,269.4489741,299.62833,308.04376,0.641015338,0.498187252,-0.79808407,39,-10.084292,0,-99.16590095,-1.16542704,2.341016683,-58.61507229,-6.063628168
684,11,2.080879982,148.386293,2568.863894,178.1121465,299.77124,307.65195,0.526886887,0.546329098,-0.689738977,41,-12.071733,0,0.069852665,-1.427398731,2.680799475,-58.16591465,-6.063628168
685,10,1.529793938,134.5160625,2388.40239,180.7680547,300.1773,307.11142,0.480128127,0.537373465,-1.070804868,30,-12.139529,0,0.427003479,-1.312037294,2.507533901,-57.716757,-6.063628168
686,13,1.737486708,143.0083927,2572.02094,242.3856569,300.23148,307.6147,0.51679353,0.534640237,-1.920996006,38,-13.554301,0,0,-1.677010812,2.564605928,-57.26759936,-6.063628168
687,13,1.903207993,137.4016445,2507.830837,246.0352504,299.6498,307.97858,0.553937999,0.502287614,-1.624420935,38,-11.973766,0,0,-1.94313269,2.620076899,-56.81844172,-6.063628168
688,15,1.857430495,137.262081,2473.138126,262.8573224,299.2576,307.52707,0.534877597,0.497818776,-1.028606554,27,-11.889039,0,-0.585328364,-1.653203414,2.657424188,-55.92012644,-6.063628168
689,15,1.852115271,129.2374503,2194.291188,216.9016653,299.09964,307.27887,0.527477967,0.540128806,-0.778748987,27,-10.69816,0,0.40824829,-1.087991484,2.634634783,-55.47096879,-6.063628168
690,13,1.796510429,126.8133497,2129.467088,239.130399,299.0161,307.2988,0.477165398,0.538869268,-0.778748987,35,-8.485102,0,-22.62956597,-0.839157763,2.632201307,-55.02181115,-6.063628168
691,11,1.680560054,133.2199613,2211.97908,251.5475284,299.2474,307.39536,0.455005426,0.511201043,-0.713387193,39,-9.304478,0,-5.56370512,-1.423477856,2.919351039,-54.57265351,-6.063628168
692,11,1.706837767,122.0295561,2193.401531,244.3472738,299.47235,307.025,0.431402908,0.45324681,-1.712173845,37,-8.207202,0,0,-1.480975329,2.777330326,-54.12349587,-6.063628168
693,11,1.683695268,122.777614,2135.076606,256.4302534,298.90555,307.02118,0.447164449,0.513531391,-1.675611205,37,-9.694897,0,0,-2.052565046,2.925472579,-53.67433823,-6.063628168
694,11,1.649683251,114.5888434,2056.188951,294.6272013,298.75687,306.76105,0.461202416,0.487995442,-2.29947216,38,-9.123834,0,-2.625423798,-1.551849664,2.842414084,-53.22518058,-6.063628168
695,10,1.55520551,114.1814507,2026.245526,183.9869146,298.73242,306.57404,0.479787192,0.486867301,-2.985869802,38,-9.030975,0,-105.2785416,-1.891734855,2.703874327,-52.77602294,-6.063628168
696,11,1.427153469,109.4813473,1733.330847,217.2855359,298.18716,306.02805,0.510403419,0.550948184,0.858681817,37,-12.619585,0,-2.950606454,-1.948013182,2.236630054,-50.97939237,-6.063628168
697,10,1.298740138,111.7669363,1802.60598,308.5011459,297.95895,305.70142,0.505530373,0.534117653,0.858681817,35,-17.304005,0,-2.838212986,-1.702463663,2.355408432,-50.53023473,-6.063628168
698,11,1.486408347,111.4593989,1676.332554,365.638963,298.249,305.02505,0.547925693,0.561057799,-0.311334999,35,-14.122189,0,-2.068210561,-1.423403921,2.147661298,-50.08107709,-6.063628168
699,26,1.962883942,38.23032429,1127.127787,125.2377537,295.47018,304.41803,0.802467797,0.210769312,-0.36856637,39,-49.929016,0,-1.665003098,-0.713710723,0.064886815,-78.37800854,-5.614470526
700,26,1.15164867,44.99803255,1255.095359,133.8693275,290.54474,297.65088,0.368463168,0.255346205,-0.880207988,39,-53.39495,0,-2.499913913,-0.890892027,0.883866194,-77.9288509,-5.614470526
701,26,0.700819848,57.26089475,1676.675082,179.7037955,293.3513,300.6612,0.258880753,0.230817205,-0.457060753,39,-34.134758,0,-27.87115024,-1.101539967,1.659162271,-77.47969326,-5.614470526
702,21,0.761733332,69.56618687,2004.037123,222.1053113,294.44864,302.15988,0.315756631,0.224910529,-0.457060753,35,-24.419487,0,0,-0.987286611,1.45986503,-77.03053561,-5.614470526
